DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
27.427	-0.1325	-0.19	1	1	-0.311685999999999
27.477	-0.135	-0.143	1	1	-0.320010999999999
27.528	-0.137	-0.099	1	1	-0.326181999999999
27.578	-0.138	-0.056	1	1	-0.330056999999999
27.628	-0.139	-0.017	1	1	-0.331881999999999
27.679	-0.138	0.0175	1	1	-0.331869249999999
27.728	-0.134	0.042	1	1	-0.330411499999999
27.779	-0.128	0.066	1	1	-0.327657499999999
27.828	-0.1215	0.0865	1	1	-0.323921249999999
27.879	-0.1145	0.1075	1	1	-0.318974249999999
27.928	-0.107	0.126	1	1	-0.3132535
27.979	-0.099	0.1455	1	1	-0.306330249999999
28.028	-0.0915	0.1635	1	1	-0.298759749999999
28.078	-0.0835	0.1825	1	1	-0.290109749999999
28.128	-0.076	0.1995	1	1	-0.280559749999999
28.178	-0.068	0.22	1	1	-0.27007225
28.228	-0.0605	0.238	1	1	-0.258622249999999
28.278	-0.053	0.2595	1	1	-0.246184749999999
28.328	-0.0455	0.279	1	1	-0.232722249999998
28.378	-0.0385	0.3005	1	1	-0.218234749999999
28.428	-0.0315	0.321	1	1	-0.20269725
28.478	-0.025	0.3445	1	1	-0.186059749999999
28.527	-0.018	0.366	1	1	-0.168652499999999
28.578	-0.012	0.3895	1	1	-0.149387249999998
28.628	-0.0055	0.4125	1	1	-0.129337249999999
28.679	0	0.437	1	1	-0.107674999999998
28.728	0.006	0.46	1	1	-0.0856984999999986
28.777	0.012	0.4845	1	1	-0.0625582499999988
28.828	0.0175	0.509	1	1	-0.0372239999999979
28.878	0.023	0.535	1	1	-0.0111239999999993
28.928	0.029	0.5585	1	1	0.0162134999999991
28.979	0.035	0.583	1	1	0.0453217500000002
29.028	0.041	0.6055	1	1	0.0744399999999999
29.078	0.0475	0.629	1	1	0.105302500000003
29.129	0.054	0.6505	1	1	0.137929749999999
29.178	0.061	0.672	1	1	0.170330999999999
29.228	0.068	0.6905	1	1	0.204393500000002
29.278	0.0765	0.709	1	1	0.239381
29.327	0.084	0.6685	1	1	0.273129749999999
29.377	0.092	0.608	1	1	0.305042250000002
29.428	0.0995	0.548	1	1	0.334520249999999
29.478	0.107	0.4885	1	1	0.360432750000001
29.528	0.1135	0.431	1	1	0.38342025
29.578	0.1195	0.377	1	1	0.403620250000002
29.627	0.1245	0.3225	1	1	0.420758000000002
29.678	0.129	0.272	1	1	0.43591775
29.728	0.1335	0.2205	1	1	0.448230250000001
29.778	0.1365	0.174	1	1	0.458092750000001
29.828	0.139	0.1275	1	1	0.465630250000001
29.878	0.1405	0.085	1	1	0.470942750000001
29.928	0.1415	0.042	1	1	0.474117750000001
29.978	0.142	0.0035	1	1	0.475255250000001
30.029	0.14	-0.0275	1	1	0.474643250000001
30.078	0.135	-0.0505	1	1	0.472732250000001
30.128	0.129	-0.074	1	1	0.469619750000001
30.177	0.122	-0.0935	1	1	0.465516000000001
30.228	0.1145	-0.1135	1	1	0.460237500000001
30.279	0.1065	-0.1315	1	1	0.453990000000001
30.328	0.0985	-0.1505	1	1	0.447081000000001
30.379	0.0905	-0.167	1	1	0.438984750000001
30.429	0.0825	-0.1865	1	1	0.430147250000001
30.479	0.0745	-0.2025	1	1	0.420422250000001
30.528	0.0665	-0.222	1	1	0.410022000000001
30.578	0.0585	-0.2405	1	1	0.3984595
30.629	0.051	-0.261	1	1	0.385671250000002
30.678	0.0435	-0.28	1	1	0.372416750000002
30.728	0.0365	-0.3015	1	1	0.35787925
30.778	0.0295	-0.3215	1	1	0.342304250000001
30.828	0.0225	-0.344	1	1	0.32566675
30.878	0.0155	-0.3645	1	1	0.307954250000001
30.927	0.009	-0.3865	1	1	0.289554750000001
30.978	0.0025	-0.4095	1	1	0.26925675
31.028	-0.0035	-0.4335	1	1	0.248181750000002
31.079	-0.0095	-0.456	1	1	0.225499500000001
31.128	-0.0155	-0.4805	1	1	0.202555250000001
31.178	-0.021	-0.5035	1	1	0.177955250000002
31.228	-0.027	-0.528	1	1	0.15216775
31.278	-0.033	-0.552	1	1	0.125167750000002
31.328	-0.0385	-0.5765	1	1	0.0969552500000034
31.378	-0.0445	-0.6	1	1	0.0675427500000008
31.428	-0.0505	-0.622	1	1	0.0369927500000026
31.478	-0.0575	-0.645	1	1	0.00531774999999989
31.527	-0.0635	-0.6665	1	1	-0.0268139999999998
31.578	-0.071	-0.6875	1	1	-0.0613409999999963
31.629	-0.0785	-0.708	1	1	-0.0969262499999976
31.678	-0.0855	-0.659	1	1	-0.130417749999997
31.728	-0.093	-0.6015	1	1	-0.16193025
31.778	-0.0995	-0.543	1	1	-0.190542749999998
31.828	-0.106	-0.4875	1	1	-0.216305249999997
31.878	-0.112	-0.431	1	1	-0.239267749999999
31.927	-0.117	-0.3785	1	1	-0.259100499999999
31.978	-0.1225	-0.3265	1	1	-0.277077999999999
32.028	-0.1265	-0.274	1	1	-0.292090499999999
32.079	-0.1305	-0.225	1	1	-0.304814999999999
32.128	-0.1335	-0.178	1	1	-0.314688499999999
32.179	-0.136	-0.1315	1	1	-0.322580749999998
32.228	-0.1375	-0.0895	1	1	-0.327995249999999
32.278	-0.1385	-0.0475	1	1	-0.331420249999999
32.329	-0.139	-0.0085	1	1	-0.332848249999999
32.378	-0.1375	0.023	1	1	-0.332492999999999
